data,value
天宝股份
海德股份
ST亚太
海南高速
宁波海运
渤海轮渡
大连友谊
新北洋
三垒股份
豫光金铅
伟明环保
金圆股份
中材节能
再升科技
*ST鲁丰
科远股份
九洲电气
合康新能
中颖电子
欣泰电气
北巴传媒
吉林森工
长春经开
长春燃气
九有股份
中天能源
吉林高速
吉视传媒
顺发恒业
金鸿能源
益盛药业
万业企业
明泰铝业
康尼机电
思维列控
银龙股份
高盟新材
海达股份
乐凯新材
康拓红外
华铭智能
合纵科技
新国都
兆日科技
全通教育
天宸股份
金花股份
中再资环
博通股份
莫高股份
曲江文旅
蓝科高新
西部创业
陕国投Ａ
西安旅游
英 力 特
西安饮食
三毛派神
甘肃电投
美利云
秦川机床
*ST皇台
佛慈制药
西部证券
宝德股份
通源石油
仙琚制药
兄弟科技
花园生物
龙元建设
*ST运盛
鲁银投资
香溢融通
东风股份
南京公用
广宇集团
浙江众成
宝鼎科技
江粉磁材
海思科
华斯股份
明牌珠宝
金一文化
萃华珠宝
山东金泰
中国软件
浪潮软件
中国长城
中科金财
荣科科技
光环新网
浦东建设
交运股份
*ST新梅
界龙实业
永泰能源
道森股份
石化机械
*ST煤气
神开股份
宝莫股份
中昌数据
北方华创
双环传动
圣莱达
百洋股份
博实股份
万福生科
绿盟科技
平高电气
金自天正
宏发股份
海得控制
赫美集团
山东路桥
天山股份
西部建设
红宇新材
农发种业
香梨股份
申达股份
丰林集团
爱仕达
东风汽车
太化股份
安源煤业
开滦股份
湖南投资
河钢股份
*ST平能
同力水泥
黑猫股份
天润数娱
三维通信
利达光电
山东如意
达 意 隆
川润股份
永安药业
弘高创意
宝馨科技
百润股份
亚玛顿
中泰桥梁
天龙集团
迪威视讯
银禧科技
北京君正
正海磁材
海联讯
吴通控股
裕兴股份
苏大维格
长亮科技
龙泉股份
奋达科技
三六五网
凯利泰
新文化
华泰股份
华纺股份
山东药玻
园城黄金
三联商社
渤海活塞
博汇纸业
金岭矿业
恒天海龙
潍柴重机
九阳股份
蓝帆医疗
希努尔
未名医药
瑞康医药
山东章鼓
万润股份
朗源股份
日科化学
中际装备
同大股份
南山控股
东方电热
国农科技
神州数码
深大通
中航地产
华控赛格
佐力药业
冠昊生物
亿利洁能
京能置业
株冶集团
沈阳化工
向日葵
瑞凌股份
佳士科技
科大智能
三丰智能
蓝英装备
慈星股份
林洋能源
福斯特
太阳能
福星股份
东方能源
三花智控
宏润建设
森源电气
旷达科技
爱康科技
北玻股份
瑞和股份
永高股份
易世达
秀强股份
云意电气
易事特
康跃科技
中来股份
西部黄金
金贵银业
宁波高发
沪电股份
中科创达
ST明科
ST山水
ST南化
狮头股份
*ST八钢
星湖科技
*ST恒立
*ST合金
盈方微
蓝丰生化
国投安信
鹏欣资源
丰华股份
同达创业
青海华鼎
万讯自控
金杯电工
良信电器
五洋科技
安通控股
安琪酵母
安徽水利
金杯汽车
安信信托
太平洋
广百股份
天华院
湖南海利
北部湾港
南 京 港
海润光伏
厦华电子
国投中鲁
申科股份
中葡股份
*ST昌九
襄阳轴承
锌业股份
*ST河化
精伦电子
仰帆控股
祥龙电业
汉商集团
国创高新
中京电子
丹邦科技
浙商中拓
南岭民爆
汉森制药
加加食品
开元股份
远兴能源
节能风电
远大智能
金雷风电
卧龙地产
杭萧钢构
柘中股份
长海股份
美的集团
美锦能源
庞大集团
韩建河山
新界泵业
围海股份
巨龙管业
卓翼科技
开创国际
万东医疗
波导股份
三江购物
宏昌电子
电光科技
八菱科技
三环集团
触摸屏
参股金融
含B股
次新股
生态农业
网络游戏
体育概念
未股改
绿色照明
物联网
基金重仓
含H股
海水淡化
超级细菌
准ST股
风能概念
业绩预升
安防服务
QFII重仓
日韩贸易
锂电池
互联金融
特斯拉
沿海发展
碳纤维
婴童概念
保险重仓
股权激励
生物疫苗
生物燃料
民营银行
污水处理
食品安全
核电核能
蓝宝石
建筑节能
生物质能
猪肉
石墨烯
智能家居
空气治理
氢燃料
基因概念
成渝特区
创投概念
新零售
苹果概念
装饰园林
博彩概念
卫星导航
涉矿概念
天津自贸
赛马概念
重组概念
国企改革
地热能
农村金融
券商重仓
社保重仓
低碳经济
新三板
广东自贸
智能交通
内贸规划
分拆上市
三网融合
聚氨酯
前海概念
高校背景
稀缺资源
基因测序
海峡西岸
央企50
多晶硅
皖江区域
信托重仓
基因芯片
民营医院
京津冀
军工航天
含可转债
油气改革
抗癌
抗流感
振兴沈阳
三沙概念
东亚自贸
固废处理
节能
文化振兴
图们江
外资背景
铁路基建
电子支付
超大盘
IPV6概念
养老概念
陕甘宁
维生素
金融改革
奢侈品
云计算
迪士尼
页岩气
国产软件
本月解禁
信息安全
智能电网
自贸区
丝绸之路
生物育种
土地流转
业绩预降
送转潜力
黄河三角
电商概念
稀土永磁
海工装备
超导概念
深圳本地
免疫治疗
资产注入
智能机器
太阳能
黄金概念
汽车电子
甲型流感
草甘膦
ST板块
上海本地
O2O模式
机器人概念
充电桩
融资融券
粤港澳
风沙治理
出口退税
海上丝路
摘帽概念
金融参股
上海自贸
武汉规划
智能穿戴
节能环保
长株潭
新能源
风能
保障房
股期概念
宽带提速
循环经济
整体上市
雄安新区
水利建设
4G概念
水域改革
阿里概念
3D打印
燃料电池
